1,Anthony Edwards,MIN,21,53,27,26,36.6,114.6,112.6,2.0,19.1,1.35,15.5,1.9,14.3,8.3,11.5,53.8,57.5,28.6,101.79,12.7,4102
107,O.G. Anunoby,TOR,25,45,21,24,35.8,113.8,112.0,1.9,8.3,0.93,10.6,3.9,12.1,7.7,11.4,52.7,56.2,20.0,98.74,8.8,3307
107,Oshae Brissett,IND,24,45,20,25,16.4,110.6,110.8,-0.2,4.7,1.19,8.7,5.4,14.7,10.0,7.3,48.5,53.3,14.2,102.14,7.4,1576
107,RJ Barrett,NYK,22,45,23,22,34.7,115.2,116.1,-0.9,12.4,1.22,11.7,2.3,12.4,7.3,9.6,49.2,54.0,25.2,98.99,9.5,3220
107,Shake Milton,PHI,26,45,32,13,22.8,111.9,108.3,3.6,21.1,2.37,25.3,2.6,10.1,6.5,10.7,55.4,58.9,18.2,101.83,9.8,2176
107,Tobias Harris,PHI,30,45,29,16,33.8,116.2,111.6,4.6,11.8,1.95,15.1,3.2,15.7,9.6,7.8,57.5,59.8,19.3,97.69,11.2,3098
107,Trae Young,ATL,24,45,23,22,35.7,114.9,114.2,0.8,40.1,2.41,26.2,1.8,6.1,4.0,10.9,48.0,56.6,32.0,103.74,14.1,3485
107,Tre Mann,OKC,21,45,21,24,18.6,106.8,105.8,1.0,11.9,1.63,14.8,2.0,10.1,5.9,9.1,46.9,48.0,19.6,102.65,6.5,1802
107,Troy Brown Jr.,LAL,23,45,20,25,23.9,111.6,112.3,-0.7,5.2,1.34,12.1,3.4,13.1,8.3,9.0,52.6,54.7,12.1,102.11,6.6,2290
107,Zach LaVine,CHI,27,45,22,23,35.7,111.2,113.0,-1.7,17.9,1.69,15.5,1.8,11.1,6.6,9.1,54.0,58.6,27.4,101.14,11.7,3391
133,Brandon Clarke,MEM,26,44,26,18,19.7,109.4,107.5,1.9,9.0,1.06,12.0,7.3,17.7,12.7,11.3,67.0,69.4,17.9,104.77,13.5,1884
133,Jalen Duren,DET,19,44,12,32,24.5,109.6,116.7,-7.1,5.9,0.86,11.7,12.8,21.5,17.0,13.6,66.0,66.7,12.3,101.34,11.0,2281
133,Jeremy Sochan,SAS,19,44,11,33,26.2,112.4,120.4,-8.0,12.7,1.45,18.2,6.1,13.2,9.4,12.5,49.5,51.9,17.9,101.73,6.6,2440
133,Jusuf Nurkic,POR,28,44,22,22,27.8,115.8,113.8,2.0,15.6,1.18,17.2,8.8,26.3,17.7,14.5,56.9,59.9,21.9,99.49,12.2,2537
133,Luke Kornet,BOS,27,44,29,15,11.6,109.6,105.4,4.3,8.2,1.81,18.2,11.1,13.1,12.1,10.1,69.4,71.8,10.6,102.50,10.1,1090
133,Paolo Banchero,ORL,20,44,17,27,33.7,109.9,114.4,-4.5,17.1,1.30,14.4,3.1,15.9,9.6,11.1,47.7,54.8,27.4,100.65,11.3,3107
133,Rudy Gobert,MIN,30,44,21,23,31.1,108.5,108.5,0.0,4.1,0.50,7.2,10.9,25.8,18.7,14.4,67.5,69.2,15.6,100.80,14.1,2860
140,Alex Caruso,CHI,28,43,19,24,24.5,112.7,107.6,5.1,16.9,2.55,34.8,2.6,10.2,6.4,13.6,53.4,56.9,10.9,101.00,7.1,2220
140,Darius Garland,CLE,23,43,22,21,35.7,115.0,108.7,6.3,35.1,2.82,27.4,1.4,7.0,4.2,9.7,52.6,58.1,26.6,96.87,13.7,3107
140,David Roddy,MEM,21,43,28,15,18.1,107.9,111.0,-3.0,5.1,0.74,8.5,3.1,10.3,6.7,11.4,48.4,49.9,15.8,103.97,4.9,1687
140,Deandre Ayton,PHX,24,43,19,24,29.9,111.8,115.1,-3.3,11.6,1.01,11.1,9.4,25.4,17.1,11.0,57.6,59.7,24.3,98.48,14.1,2635
140,Eric Gordon,HOU,34,43,11,32,29.9,106.9,115.0,-8.1,13.1,1.63,17.5,0.9,5.9,3.3,10.7,51.4,55.7,17.1,102.35,7.5,2754
140,Fred VanVleet,TOR,28,43,19,24,37.0,114.5,114.0,0.5,26.0,3.64,25.2,1.2,11.5,5.9,6.9,48.7,54.2,22.1,97.81,11.2,3247
140,Garrison Mathews,HOU,26,43,11,32,13.4,103.0,109.0,-6.0,5.7,1.38,10.0,1.5,7.4,4.4,7.3,51.2,56.8,13.8,102.09,6.0,1227
140,Goran Dragic,CHI,36,43,20,23,16.3,112.7,110.8,2.0,23.7,2.49,26.1,1.7,7.5,4.7,10.5,50.9,52.2,20.4,103.09,7.6,1506
140,Hamidou Diallo,DET,24,43,10,33,16.7,110.3,109.6,0.7,9.0,0.84,10.6,5.9,14.5,10.1,12.7,58.5,59.8,20.0,104.46,9.8,1559
140,Jock Landale,PHX,27,43,21,22,14.5,112.3,105.0,7.3,9.3,0.95,12.1,10.8,15.6,13.2,12.8,56.2,61.0,18.4,101.08,10.7,1305
140,Joe Harris,BKN,31,43,26,17,24.6,112.5,111.0,1.5,8.6,2.43,17.1,1.6,9.0,5.6,7.0,59.0,59.5,13.7,100.67,6.0,2215
140,John Collins,ATL,25,43,22,21,31.6,113.7,112.3,1.3,5.4,0.95,9.1,3.7,20.0,11.9,9.6,55.4,58.7,16.8,102.54,9.2,2902
140,John Konchar,MEM,26,43,27,16,23.2,116.1,106.3,9.8,7.7,2.52,19.1,3.7,15.4,9.6,7.6,53.6,55.5,10.6,103.00,8.7,2138
140,Malcolm Brogdon,BOS,30,43,30,13,25.0,115.0,110.7,4.3,23.4,2.42,21.8,3.0,14.4,8.6,9.0,57.0,61.6,22.3,100.61,13.5,2256
140,Monte Morris,WAS,27,43,22,21,28.4,117.5,114.5,3.0,24.1,5.97,35.1,1.5,10.0,5.9,5.9,55.4,57.9,14.9,99.80,10.0,2536
140,Myles Turner,IND,26,43,21,22,29.9,114.6,113.5,1.1,6.8,0.84,8.2,4.9,20.5,12.8,9.7,61.2,64.8,21.4,101.87,12.5,2735
140,Nikola Jokic,DEN,27,43,31,12,33.5,123.9,111.9,12.1,42.0,2.81,31.8,6.8,27.1,17.4,11.3,65.9,70.2,26.8,100.76,21.2,3032
140,Norman Powell,LAC,29,43,23,20,25.2,108.0,112.4,-4.4,11.0,0.96,9.9,1.4,9.7,5.7,10.3,56.8,61.4,25.1,100.87,11.1,2282
140,Trey Lyles,SAC,27,43,25,18,15.7,114.0,112.4,1.6,7.5,1.09,11.1,5.8,18.1,11.8,10.2,57.3,61.1,17.5,102.67,10.6,1444
159,Bismack Biyombo,PHX,30,42,24,18,14.3,114.0,107.4,6.6,9.0,1.00,16.8,7.6,19.3,13.5,16.8,55.6,53.1,13.4,98.47,7.9,1228
159,Christian Koloko,TOR,22,42,19,23,14.9,112.9,104.6,8.3,4.2,1.11,11.0,9.6,11.2,10.4,9.9,50.0,54.1,10.4,100.97,4.5,1320
159,Christian Wood,DAL,27,42,23,19,29.0,115.1,114.2,1.0,10.1,0.80,9.3,5.3,24.7,15.3,11.7,60.6,63.6,25.8,96.34,14.8,2444
159,Corey Kispert,WAS,23,42,20,22,27.5,110.9,112.3,-1.4,6.8,1.79,14.5,1.7,8.0,5.0,8.1,61.1,63.9,13.0,101.18,7.0,2435
159,Donovan Mitchell,CLE,26,42,27,15,35.8,114.0,108.9,5.1,22.9,1.69,16.1,2.7,8.6,5.7,9.5,57.4,62.0,30.6,96.71,15.2,3043
159,Edmond Sumner,BKN,27,42,27,15,13.5,110.5,108.7,1.7,14.2,1.49,17.5,1.9,8.8,5.6,11.8,51.5,59.2,20.3,103.36,8.9,1222
159,Isaiah Joe,OKC,23,42,21,21,15.0,119.2,106.4,12.8,9.1,2.47,13.8,2.3,11.9,7.1,5.6,64.6,66.8,16.8,104.34,10.8,1384
159,Ja Morant,MEM,23,42,28,14,32.6,115.9,108.7,7.2,41.5,2.34,22.9,3.1,13.0,8.0,9.8,50.5,55.6,33.8,102.23,17.5,2922
159,Jakob Poeltl,SAS,27,42,11,31,25.9,110.2,119.5,-9.3,16.3,1.52,20.9,11.9,23.8,17.4,13.7,62.0,62.7,18.0,101.44,12.6,2294
159,Jamal Murray,DEN,25,42,29,13,32.4,119.2,112.5,6.7,24.5,2.76,23.1,2.6,10.3,6.6,8.4,52.2,56.1,25.2,99.32,11.9,2817
159,Kendrick Nunn,WAS,27,42,21,21,14.0,108.9,108.6,0.4,10.0,1.25,11.0,1.3,8.2,4.9,8.8,49.3,50.7,22.4,105.70,6.8,1291
159,Kenrich Williams,OKC,28,42,22,20,22.3,112.2,108.6,3.6,11.4,3.95,21.5,7.8,13.9,10.8,5.4,60.0,59.4,12.7,101.55,9.8,1967
159,Kristaps Porzingis,WAS,27,42,18,24,32.6,115.0,113.2,1.8,11.5,1.13,10.8,6.2,19.4,13.2,9.5,53.1,59.9,27.1,99.61,13.8,2841
159,Kyle Anderson,MIN,29,42,22,20,26.7,113.5,110.0,3.4,20.3,2.82,32.3,3.0,14.3,8.9,11.5,54.5,58.9,13.9,102.12,10.1,2383
159,Kyle Lowry,MIA,36,42,21,21,33.7,111.2,111.2,0.0,23.1,2.71,29.4,2.4,11.3,6.6,10.8,50.5,55.6,16.7,97.40,9.0,2877
159,Pascal Siakam,TOR,28,42,18,24,37.7,116.2,113.6,2.6,26.4,2.44,20.2,4.8,17.6,10.8,8.3,50.6,56.3,27.9,98.09,13.8,3235
159,Patrick Beverley,LAL,34,42,20,22,26.9,111.2,114.6,-3.4,11.9,2.76,26.6,2.1,9.5,5.8,9.6,50.2,53.4,10.8,101.97,4.9,2398
159,Steven Adams,MEM,29,42,28,14,27.0,118.7,109.0,9.7,10.7,1.23,19.6,17.1,22.2,19.6,16.0,59.7,56.4,13.9,101.29,11.2,2396
159,Terrence Ross,ORL,31,42,16,26,22.5,110.6,112.6,-2.0,8.3,1.46,13.6,1.1,7.8,4.5,9.3,53.3,54.3,15.7,99.78,6.1,1962
178,Anthony Lamb,GSW,25,41,23,18,19.6,110.0,112.1,-2.1,12.1,1.64,20.3,4.1,12.8,8.5,12.4,64.0,65.4,13.9,103.47,7.8,1734
178,Austin Rivers,MIN,30,41,21,20,21.2,109.9,115.0,-5.1,9.3,2.82,22.8,0.4,8.3,4.3,8.1,56.9,59.6,10.2,102.68,5.4,1848
178,Bones Hyland,DEN,22,41,27,14,19.9,110.9,118.9,-8.0,24.0,1.88,19.0,1.2,9.8,5.4,10.1,50.6,54.2,27.6,98.59,10.1,1674
178,Caleb Martin,MIA,27,41,22,19,30.6,109.3,106.9,2.5,7.9,1.46,14.5,4.4,11.8,8.0,10.0,53.4,55.9,14.2,98.95,7.4,2581
178,Coby White,CHI,22,41,20,21,21.2,113.4,112.8,0.6,12.1,2.26,18.9,0.8,11.3,6.1,8.4,52.6,54.6,16.4,102.77,7.2,1864
178,De'Andre Hunter,ATL,25,41,23,18,32.1,113.5,112.9,0.6,5.6,1.04,8.0,1.8,11.3,6.5,7.7,51.8,56.6,19.5,102.23,7.1,2807
178,Isaiah Stewart,DET,21,41,10,31,28.1,110.2,117.1,-6.9,6.4,0.86,9.6,8.0,19.6,13.7,11.1,52.1,56.5,16.9,101.40,8.7,2435
178,Kevin Love,CLE,34,41,24,17,20.0,112.5,108.5,4.0,13.1,1.62,17.5,5.2,29.8,17.4,10.8,51.1,55.5,18.6,99.70,12.5,1712
178,Larry Nance Jr.,NOP,30,41,20,21,22.6,112.0,106.6,5.4,11.8,2.44,22.0,7.5,18.1,12.8,9.0,63.3,65.0,12.5,101.32,11.4,1957
178,Marcus Smart,BOS,28,41,30,11,32.5,118.0,110.9,7.0,28.9,3.03,36.2,2.3,8.0,5.2,11.9,51.5,54.3,16.9,101.18,8.4,2796
178,Talen Horton-Tucker,UTA,22,41,21,20,15.4,109.5,107.4,2.2,22.1,2.02,22.4,2.3,11.5,6.9,11.1,45.4,48.9,21.3,104.41,8.7,1374
178,Terry Rozier,CHA,28,41,12,29,35.7,110.1,115.5,-5.4,21.9,2.24,18.3,2.4,9.4,5.6,8.1,48.7,51.8,26.2,102.08,10.1,3120
178,Thaddeus Young,TOR,34,41,16,25,16.0,110.3,115.6,-5.3,13.2,1.91,23.4,8.9,13.7,11.1,12.3,57.5,58.9,12.7,98.89,8.8,1358
178,Wenyen Gabriel,LAL,25,41,20,21,15.7,111.5,110.9,0.6,4.2,0.66,7.7,10.2,13.7,12.0,11.7,64.4,65.3,14.6,103.84,8.9,1379
192,Al Horford,BOS,36,40,28,12,30.9,117.5,111.3,6.2,11.4,4.65,24.6,4.0,15.3,9.9,5.3,60.8,61.2,11.6,100.57,8.8,2581
192,Donte DiVincenzo,GSW,25,40,24,16,25.0,112.5,109.4,3.1,17.5,2.40,27.3,3.7,13.9,8.8,11.4,54.1,56.2,14.1,104.89,9.0,2187
192,Kelly Olynyk,UTA,31,40,19,21,28.2,115.9,115.9,-0.1,15.6,1.42,21.8,3.9,13.4,8.7,15.4,59.2,64.4,17.2,100.30,8.5,2352
192,Kevin Knox II,DET,23,40,8,32,14.5,104.8,112.2,-7.4,4.0,0.48,6.3,3.1,14.4,8.6,13.1,59.9,62.2,15.6,103.66,7.5,1258
192,Kevin Porter Jr.,HOU,22,40,10,30,34.0,109.1,118.2,-9.2,27.0,1.57,21.4,3.8,11.7,7.7,13.6,50.9,55.1,25.1,100.26,10.9,2839
192,LeBron James,LAL,38,40,19,21,36.3,115.1,112.6,2.6,31.7,2.27,19.9,3.3,19.4,11.5,8.7,55.4,58.9,32.5,103.00,17.8,3123
192,Mike Conley,UTA,35,40,21,19,29.6,118.3,116.2,2.0,33.9,4.73,40.5,1.4,7.4,4.3,8.5,49.7,53.5,15.6,100.11,9.2,2465
192,Nick Richards,CHA,25,40,10,30,17.0,106.8,110.3,-3.5,4.6,0.64,7.1,13.2,16.5,14.8,11.2,62.4,66.3,16.2,101.69,12.3,1447
192,Quentin Grimes,NYK,22,40,21,19,29.9,117.5,113.0,4.5,9.3,1.80,17.1,2.7,8.6,5.6,9.5,56.2,58.8,13.8,97.58,6.3,2430
192,Tyrese Haliburton,IND,22,40,22,18,33.4,114.5,114.7,-0.2,46.3,3.90,35.1,2.0,9.6,5.8,9.0,57.8,61.3,23.7,102.15,16.2,2847
192,Zach Collins,SAS,25,40,13,27,20.6,107.5,118.0,-10.5,16.9,1.29,20.1,8.9,18.3,13.5,15.6,57.8,61.0,19.2,103.91,10.1,1788
192,Zeke Nnaji,DEN,22,40,26,14,13.1,102.8,107.3,-4.5,3.3,0.65,5.8,9.4,7.7,8.5,8.9,61.4,63.1,14.4,98.02,7.4,1070
204,Aaron Wiggins,OKC,24,39,21,18,18.4,111.9,109.9,2.0,10.8,1.61,19.3,5.7,12.2,8.9,12.0,57.2,60.3,14.0,102.49,8.0,1525
204,Alec Burks,DET,31,39,10,29,22.2,113.1,114.4,-1.3,15.0,2.02,15.8,1.6,12.3,6.9,7.8,56.5,62.2,21.8,103.71,11.7,1883
204,Collin Sexton,UTA,24,39,21,18,23.9,117.5,115.6,1.9,16.9,1.57,17.0,3.4,5.6,4.6,10.8,55.2,61.4,23.1,102.12,9.5,1972
204,Dyson Daniels,NOP,19,39,21,18,19.9,108.0,107.8,0.2,16.1,2.23,31.4,3.6,13.6,8.7,14.1,51.0,52.5,11.2,103.71,6.9,1675
204,Giannis Antetokounmpo,MIL,28,39,27,12,33.4,112.4,107.5,4.9,29.3,1.30,14.6,6.7,26.0,16.6,11.3,55.4,59.3,37.4,103.39,19.9,2809
204,Isaiah Jackson,IND,21,39,16,23,15.6,107.8,111.6,-3.8,8.8,0.97,11.8,8.4,15.7,12.0,12.1,55.9,59.6,16.9,104.75,9.6,1330
204,Jrue Holiday,MIL,32,39,27,12,32.7,116.0,108.3,7.6,32.7,2.25,26.5,3.7,10.7,7.2,11.8,53.9,57.2,25.5,101.72,13.2,2713
204,Juancho Hernangomez,TOR,27,39,18,21,15.4,114.1,114.3,-0.3,5.0,1.60,15.3,4.1,16.8,10.1,9.6,50.9,51.7,9.2,99.17,5.8,1244
204,Kevin Durant,BKN,34,39,26,13,36.0,117.0,111.0,6.1,23.9,1.52,17.4,1.1,16.5,9.6,11.4,60.7,67.3,31.1,99.23,18.6,2905
204,Klay Thompson,GSW,32,39,21,18,32.5,115.9,112.5,3.4,10.7,1.46,10.5,2.1,9.3,5.8,7.2,53.2,55.3,25.9,105.08,9.0,2776
204,Kyrie Irving,BKN,30,39,24,15,37.1,116.3,111.0,5.3,22.4,2.35,17.8,2.9,10.5,7.1,7.6,56.6,60.5,29.3,98.64,14.7,2973
204,Mike Muscala,OKC,31,39,18,21,14.4,115.8,105.9,10.0,7.6,2.36,13.9,3.4,16.2,9.9,5.9,55.4,58.6,14.6,105.91,8.4,1244
204,Miles McBride,NYK,22,39,21,18,13.2,109.5,104.9,4.5,12.8,2.61,21.7,1.7,4.2,2.9,8.3,40.8,43.2,13.6,98.01,3.9,1054
204,Mo Bamba,ORL,24,39,17,22,16.9,114.8,112.7,2.1,8.6,1.90,13.9,7.2,18.8,13.3,7.3,59.5,61.3,16.2,98.64,10.4,1350
204,Moses Moody,GSW,20,39,20,19,14.8,105.4,112.4,-7.0,8.8,1.33,15.5,2.8,8.5,5.6,11.6,56.8,59.0,14.0,104.46,6.4,1253
204,Tyler Herro,MIA,23,39,21,18,34.7,112.9,110.6,2.3,19.5,1.79,17.7,1.3,16.6,8.7,9.9,52.8,56.4,25.2,97.78,12.4,2771
220,Amir Coffey,LAC,25,38,20,18,14.2,105.0,111.9,-6.9,12.5,3.20,22.4,2.7,5.5,4.1,7.0,41.3,49.6,12.5,101.13,4.4,1135
220,Damian Lillard,POR,32,38,19,19,35.9,120.1,116.1,4.0,33.3,2.33,21.5,1.7,9.4,5.7,9.2,56.6,64.0,31.9,99.30,16.6,2830
220,Derrick Jones Jr.,CHI,25,38,15,23,15.5,112.7,110.0,2.7,6.3,1.50,12.2,6.3,10.3,8.3,8.1,58.8,63.0,13.8,102.18,8.2,1251
220,Dorian Finney-Smith,DAL,29,38,18,20,32.1,115.3,115.2,0.2,6.1,1.56,13.5,4.9,10.0,7.4,8.7,53.1,54.6,12.4,95.56,5.9,2432
220,JT Thor,CHA,20,38,10,28,11.1,102.7,107.1,-4.4,5.1,0.83,10.6,4.2,11.0,7.6,12.7,42.5,46.3,12.4,102.34,4.3,896
220,Jericho Sims,NYK,24,38,21,17,14.9,109.9,115.3,-5.4,4.1,0.89,13.0,12.6,18.7,15.6,14.6,81.4,81.9,7.9,98.75,10.3,1162
220,Jonathan Kuminga,GSW,20,38,22,16,19.1,107.1,111.7,-4.7,14.2,1.24,17.1,5.3,10.8,8.1,13.9,54.1,56.7,18.8,103.86,7.2,1569
220,Josh Richardson,SAS,29,38,11,27,23.2,110.4,116.9,-6.5,19.0,2.20,22.0,2.9,8.8,5.8,10.0,53.4,56.3,19.8,103.75,9.2,1906
220,Mitchell Robinson,NYK,24,38,21,17,26.9,118.0,109.7,8.2,4.9,2.06,13.9,15.3,16.3,15.8,6.8,67.4,65.8,9.5,96.84,10.2,2048
220,Will Barton,WAS,32,38,17,21,19.7,106.3,114.5,-8.2,17.8,2.26,22.5,1.1,12.6,6.7,9.9,47.0,49.8,18.2,100.68,8.1,1577
230,Ben Simmons,BKN,26,37,22,15,27.3,114.4,111.4,3.0,29.8,2.69,41.8,4.0,18.4,12.0,15.5,56.6,56.0,14.5,100.47,10.4,2108
230,Daishen Nix,HOU,20,37,10,27,14.6,106.9,110.0,-3.1,22.1,1.70,32.8,1.9,8.4,5.0,19.3,46.6,49.7,13.6,101.89,5.8,1146
230,Dennis Schroder,LAL,29,37,19,18,30.5,114.8,115.0,-0.2,16.6,2.41,23.3,1.0,7.3,4.3,9.7,47.1,54.4,17.6,101.99,7.0,2393
230,Gabe Vincent,MIA,26,37,21,16,24.9,109.2,108.3,0.9,15.8,1.83,20.4,1.5,7.4,4.4,11.1,50.3,53.3,17.7,98.70,6.4,1892
230,Joel Embiid,PHI,28,37,24,13,34.8,116.9,108.7,8.2,23.3,1.12,12.3,5.9,23.5,15.3,11.0,56.2,64.1,37.9,98.62,20.8,2653
230,Jordan Nwora,MIL,24,37,25,12,16.0,104.4,112.6,-8.2,9.2,1.12,13.5,4.7,14.5,9.6,12.1,49.2,53.6,17.0,102.27,7.9,1264
230,Keita Bates-Diop,SAS,27,37,10,27,18.3,105.1,116.5,-11.4,6.8,1.23,10.7,5.5,10.7,7.9,8.7,54.7,58.4,16.2,102.66,8.6,1437
230,Malaki Branham,SAS,19,37,8,29,19.7,107.5,121.2,-13.7,11.9,1.73,17.6,1.3,7.5,4.4,10.2,47.8,50.1,16.7,103.87,5.2,1582
230,Paul Reed,PHI,23,37,22,15,9.7,104.0,109.5,-5.5,5.7,0.64,10.4,13.3,21.8,17.3,16.3,56.7,59.2,13.9,101.92,9.2,755
230,Rudy Gay,UTA,36,37,20,17,14.8,115.2,104.4,10.9,7.4,1.52,13.7,4.1,15.2,9.8,9.0,41.9,45.3,15.1,102.34,6.2,1162
230,Seth Curry,BKN,32,37,25,12,23.2,112.1,111.5,0.6,13.1,1.93,17.7,1.2,7.4,4.5,9.2,57.8,60.2,18.9,100.16,8.2,1799
230,Thomas Bryant,LAL,25,37,19,18,22.4,114.7,116.8,-2.1,4.9,1.00,7.2,8.1,23.1,15.9,7.2,68.3,70.5,18.5,102.40,13.7,1771
230,Yuta Watanabe,BKN,28,37,21,16,18.2,114.1,112.7,1.5,6.3,2.07,13.2,4.2,10.7,7.6,6.4,66.8,67.7,13.0,101.67,8.3,1430
243,Andre Drummond,CHI,29,36,16,20,13.0,109.6,108.9,0.7,7.1,0.62,9.6,16.0,33.5,24.7,15.4,61.0,61.0,19.1,102.47,14.9,992
243,Anthony Gill,WAS,30,36,14,22,9.8,111.0,112.5,-1.5,6.7,3.40,16.3,5.3,9.3,7.2,4.8,61.1,65.4,10.1,100.91,6.3,745
243,Austin Reaves,LAL,24,36,17,19,28.9,113.4,111.3,2.1,9.8,1.63,18.9,2.3,7.7,5.2,11.6,57.7,64.5,13.6,103.87,7.7,2259
243,Chimezie Metu,SAC,25,36,21,15,10.8,110.9,108.6,2.2,8.4,1.14,12.9,6.6,20.4,13.6,11.3,60.2,63.3,16.7,107.67,10.9,865
