1,"Edwards, Anthony",MIN,53,27,26,47.2,40.7,87.0,46.8,12.7,35.0,36.4,18.8,25.0,75.1,11.4,31.8,43.2,25.5,15.4,7.3,3.7,5.6,18.9,21.7,113.0,-1.6
89,"Huerter, Kevin",SAC,46,25,21,47.5,43.6,86.8,50.3,11.3,30.6,36.8,15.4,19.5,79.1,8.6,31.0,39.6,25.8,13.3,6.8,4.1,2.7,21.4,18.4,114.0,-6.3
89,"Marshall, Naji",NOP,46,24,22,47.0,40.7,84.4,48.2,12.0,34.7,34.5,17.2,22.4,77.0,8.7,32.3,41.0,24.0,15.3,6.6,5.5,3.9,20.3,19.7,110.6,0.0
89,"Melton, De'Anthony",PHI,46,30,16,48.6,41.6,86.4,48.1,11.9,32.2,36.9,18.0,22.6,79.5,9.3,32.7,42.1,25.0,15.1,7.2,5.0,4.8,19.6,18.8,113.0,-1.6
89,"Morris Sr., Marcus",LAC,46,25,21,49.3,42.4,88.3,48.0,12.8,34.6,37.0,16.3,21.5,75.9,9.1,33.4,42.5,26.3,11.7,7.3,3.4,3.7,18.2,19.2,113.9,1.3
89,"Murray, Dejounte",ATL,46,23,23,47.3,42.2,87.5,48.2,10.9,31.5,34.7,17.8,22.6,78.8,10.5,34.0,44.5,25.0,13.8,7.0,4.9,4.7,19.2,18.3,113.2,0.8
106,"Allen, Jarrett",CLE,45,28,17,49.6,39.4,84.9,46.4,12.2,32.8,37.1,16.9,21.9,77.1,8.8,31.1,39.9,23.2,14.7,7.9,3.7,4.1,21.6,18.5,107.9,-7.1
106,"Anunoby, O.G.",TOR,45,21,24,48.7,40.9,83.4,49.0,12.1,33.1,36.5,18.6,23.1,80.6,9.3,33.5,42.8,26.2,17.2,6.5,4.5,5.5,20.6,20.4,112.5,-1.4
106,"Barrett, RJ",NYK,45,23,22,48.5,41.2,89.7,46.0,13.7,38.4,35.6,20.0,25.6,78.3,11.6,32.4,44.0,25.5,12.0,6.1,4.8,4.4,22.1,21.3,116.2,1.0
106,"Braun, Christian",DEN,45,31,14,48.1,41.4,85.1,48.6,10.5,32.0,32.8,20.4,26.7,76.4,10.4,30.5,40.9,25.0,14.0,8.5,4.9,4.8,18.4,21.2,113.7,6.0
106,"Brissett, Oshae",IND,45,20,25,46.9,40.7,86.0,47.3,12.2,34.5,35.4,16.9,21.7,77.8,12.1,29.3,41.3,26.2,16.6,8.2,5.5,5.5,22.6,21.3,110.4,-0.2
106,"Brown Jr., Troy",LAL,45,20,25,47.0,42.7,89.8,47.5,11.6,34.1,34.0,15.2,20.3,75.1,11.0,33.2,44.2,24.9,11.8,6.6,5.2,4.7,20.4,17.4,112.1,0.6
106,"Brown, Jaylen",BOS,45,31,14,47.6,42.0,89.2,47.1,11.4,32.0,35.5,15.8,20.3,77.9,9.6,34.6,44.2,22.3,12.9,6.1,3.9,5.3,19.7,18.9,111.2,-4.3
106,"Giddey, Josh",OKC,45,19,26,46.4,41.2,86.2,47.7,12.2,33.4,36.6,18.5,23.7,78.0,11.9,33.4,45.3,25.3,16.1,8.4,5.6,5.2,17.8,20.6,113.0,2.2
106,"Gordon, Aaron",DEN,45,32,13,47.8,41.3,86.8,47.6,11.9,33.6,35.6,16.6,21.8,76.1,9.7,29.2,38.9,26.0,14.2,7.6,4.5,4.3,21.0,17.0,111.1,-12.3
106,"Green, Draymond",GSW,45,25,20,45.9,40.2,87.9,45.7,12.5,35.1,35.5,17.2,22.6,76.2,10.8,31.9,42.7,24.4,13.8,6.9,3.8,3.6,18.2,20.3,110.1,-4.7
106,"Harrell, Montrezl",PHI,45,29,16,47.8,40.2,85.8,46.8,11.3,34.0,33.3,20.2,26.5,76.2,10.1,32.5,42.6,24.4,13.9,6.1,4.8,5.2,18.5,21.5,111.9,-0.5
106,"Harris, Tobias",PHI,45,29,16,49.0,40.7,85.9,47.4,11.5,32.4,35.3,18.3,23.0,79.4,9.6,32.3,41.9,24.4,14.9,7.1,5.3,5.1,19.5,20.4,111.2,-5.1
106,"Johnson, Keldon",SAS,45,13,32,47.6,46.5,89.7,51.8,13.0,31.2,41.6,16.1,20.8,77.6,10.7,32.5,43.2,26.9,13.6,7.9,4.8,4.0,18.5,19.3,122.0,10.7
106,"LaVine, Zach",CHI,45,22,23,47.4,41.5,87.0,47.7,13.1,36.2,36.1,16.8,21.6,77.7,9.5,33.9,43.5,25.4,14.3,6.3,5.2,4.4,17.5,18.5,112.8,1.6
106,"McCollum, CJ",NOP,45,23,22,47.9,41.2,87.8,47.0,11.8,35.0,33.5,18.6,23.4,79.3,10.3,31.7,42.0,25.2,13.6,6.9,4.9,4.6,19.7,20.1,112.8,-1.0
106,"McDermott, Doug",SAS,45,14,31,45.6,43.4,86.8,50.0,12.1,31.5,38.3,18.0,23.5,76.5,10.5,32.0,42.4,24.4,11.9,7.8,4.7,4.4,18.6,19.3,116.9,6.7
106,"Milton, Shake",PHI,45,32,13,47.2,39.2,84.1,46.6,10.1,31.3,32.3,20.3,26.7,76.1,10.2,32.2,42.5,22.7,15.4,6.7,5.1,4.5,18.6,22.4,108.7,-3.2
106,"Nembhard, Andrew",IND,45,21,24,46.6,40.7,86.2,47.2,12.9,32.7,39.3,21.7,26.5,81.8,12.4,33.9,46.3,25.3,14.8,7.6,4.8,6.1,18.2,21.7,115.9,5.2
106,"Nesmith, Aaron",IND,45,20,25,46.9,41.4,86.0,48.2,13.3,33.8,39.5,20.3,25.1,81.0,11.0,33.1,44.2,25.6,14.7,6.9,5.3,6.0,19.4,21.2,116.5,3.3
106,"Okogie, Josh",PHX,45,23,22,47.6,37.4,84.4,44.3,10.3,31.3,32.8,19.9,24.6,80.8,10.7,30.2,40.9,22.2,17.3,9.3,5.0,5.6,24.8,20.0,104.9,-4.2
106,"Reid, Naz",MIN,45,21,24,46.2,39.5,83.9,47.0,12.1,33.9,35.9,21.4,28.5,75.1,11.4,34.2,45.7,24.5,16.3,7.8,4.3,5.4,19.1,22.9,112.5,3.6
106,"Sengun, Alperen",HOU,45,9,36,47.5,42.2,87.3,48.3,14.9,38.4,38.9,17.3,22.2,78.2,10.1,30.3,40.4,25.4,12.7,8.7,5.4,4.4,21.4,18.5,116.6,5.5
106,"Thybulle, Matisse",PHI,45,30,15,46.8,37.3,80.4,46.3,9.6,30.4,31.6,20.3,26.6,76.5,9.3,32.1,41.4,21.3,18.3,5.8,4.5,5.2,18.2,22.7,104.5,-6.5
106,"Trent Jr., Gary",TOR,45,20,25,48.0,40.8,83.3,49.0,12.5,32.7,38.3,18.5,23.1,80.3,9.9,34.3,44.2,26.2,17.1,5.7,4.4,6.0,21.0,20.6,112.6,0.7
106,"Williams, Jalen",OKC,45,21,24,46.3,40.1,85.3,47.1,12.2,33.9,35.8,19.6,25.5,76.8,11.9,34.0,45.9,25.0,16.4,7.0,5.3,5.1,18.4,21.0,112.0,2.7
106,"Young, Trae",ATL,45,23,22,46.1,41.6,87.2,47.7,11.0,31.3,35.3,19.2,23.4,82.1,11.4,32.7,44.0,24.8,14.0,7.3,4.2,5.1,20.5,18.2,113.4,-1.5
132,"Banchero, Paolo",ORL,44,17,27,47.7,41.7,86.9,48.1,13.0,36.6,35.6,18.1,23.1,78.0,10.2,32.3,42.5,25.3,14.6,7.6,5.1,4.1,19.8,20.0,114.6,4.7
132,"Clarke, Brandon",MEM,44,26,18,46.0,37.8,86.5,43.8,12.8,36.3,35.3,20.1,26.1,77.0,11.4,32.5,43.9,25.4,15.1,7.1,4.7,5.9,19.7,21.4,108.5,-0.9
132,"Duren, Jalen",DET,44,12,32,47.3,42.5,86.4,49.2,11.4,32.1,35.5,20.0,25.3,79.0,10.9,32.3,43.2,25.1,13.7,7.1,5.7,3.3,21.3,22.5,116.4,6.8
132,"Gobert, Rudy",MIN,44,21,23,47.8,40.3,89.1,45.3,12.7,36.8,34.6,15.9,21.3,74.5,11.7,30.3,42.0,24.7,14.5,8.8,3.6,4.8,20.2,19.6,109.2,0.8
132,"Kornet, Luke",BOS,44,29,15,47.0,39.7,89.2,44.5,9.6,31.4,30.7,17.2,21.5,79.9,10.5,32.0,42.5,21.0,12.0,6.7,3.9,5.6,18.1,17.9,106.2,-3.4
132,"Mann, Tre",OKC,44,20,24,46.5,38.3,83.3,46.0,10.3,30.6,33.8,18.2,23.1,78.9,11.6,34.9,46.4,23.6,16.8,7.4,5.3,5.9,17.9,20.0,105.2,-1.4
132,"Nurkic, Jusuf",POR,44,22,22,48.2,42.5,88.4,48.1,12.0,31.6,38.0,16.8,21.6,77.9,9.6,31.4,41.0,26.5,12.2,7.9,4.6,4.1,21.1,19.9,113.8,-2.0
132,"Sochan, Jeremy",SAS,44,11,33,47.3,46.1,87.9,52.5,13.0,30.9,42.0,15.8,20.7,76.4,9.8,32.0,41.7,28.0,14.3,8.4,4.4,3.9,18.0,18.7,121.1,8.7
140,"Ayton, Deandre",PHX,43,19,24,48.7,42.3,86.3,49.0,11.3,30.6,36.8,19.3,24.4,79.1,10.3,34.2,44.5,24.3,14.4,7.6,4.0,4.0,18.4,20.7,115.2,3.4
140,"Brogdon, Malcolm",BOS,43,30,13,47.6,41.2,85.7,48.0,11.4,31.4,36.2,16.5,21.1,78.3,8.3,31.7,40.0,21.9,13.3,6.9,4.0,5.0,20.5,18.4,110.2,-4.8
140,"Caruso, Alex",CHI,43,19,24,47.5,38.5,82.0,47.0,12.7,35.0,36.4,17.7,22.4,78.7,8.9,31.9,40.9,24.6,17.6,6.6,5.4,5.1,19.7,19.5,107.4,-5.3
140,"Collins, John",ATL,43,22,21,46.8,42.0,88.0,47.8,11.1,32.2,34.4,17.1,21.4,80.0,10.3,33.4,43.8,25.1,13.8,7.2,4.7,4.9,20.7,17.7,112.3,-1.4
140,"Diallo, Hamidou",DET,43,10,33,46.0,38.9,82.6,47.2,11.4,33.0,34.4,20.7,25.8,80.3,10.2,32.3,42.5,23.2,15.9,5.8,5.0,4.2,23.2,21.9,109.9,-0.4
140,"Dragic, Goran",CHI,43,20,23,46.4,40.1,84.2,47.6,11.0,33.0,33.2,18.9,24.5,77.0,10.6,31.0,41.6,24.6,15.1,6.7,5.4,4.6,20.5,21.4,110.0,-2.7
140,"Garland, Darius",CLE,43,22,21,49.4,39.5,84.6,46.7,12.1,33.0,36.6,16.8,21.5,78.3,9.4,31.0,40.4,23.3,15.3,6.8,4.9,4.2,21.6,18.0,107.9,-7.1
140,"Gordon, Eric",HOU,43,11,32,46.7,41.3,86.7,47.6,13.4,36.3,37.0,18.3,22.8,80.0,10.1,31.0,41.1,24.2,12.9,8.7,5.6,5.1,21.6,19.1,114.3,7.4
140,"Harris, Joe",BKN,43,26,17,47.7,39.9,87.9,45.4,11.2,31.5,35.6,19.9,26.1,76.2,11.9,33.9,45.8,22.3,13.7,6.9,3.8,6.3,18.3,22.8,110.9,-1.5
140,"Jokic, Nikola",DEN,43,31,12,47.5,41.5,85.8,48.4,12.3,33.5,36.6,16.1,20.8,77.3,9.1,28.9,38.0,26.4,14.3,7.5,4.1,3.9,21.6,16.5,111.4,-12.6
140,"Konchar, John",MEM,43,27,16,46.6,38.8,87.8,44.2,11.9,34.3,34.6,16.9,22.0,76.8,11.1,29.8,41.0,25.1,14.7,7.2,4.6,6.4,22.2,19.4,106.4,-9.7
140,"Landale, Jock",PHX,43,21,22,47.8,37.6,82.5,45.6,10.6,31.0,34.1,20.5,25.1,82.0,9.0,30.0,38.9,22.1,15.9,8.2,4.4,5.4,20.5,22.0,106.4,-5.9
140,"Lyles, Trey",SAC,43,25,18,46.7,40.7,84.3,48.3,12.2,32.6,37.4,18.6,23.8,78.1,9.3,30.9,40.2,24.0,14.3,7.7,4.4,4.4,21.8,20.4,112.2,-1.8
140,"Mathews, Garrison",HOU,43,11,32,46.9,38.1,86.9,43.9,14.0,40.5,34.6,18.3,23.6,77.9,12.2,32.4,44.6,23.6,15.6,9.0,6.5,5.4,22.7,21.6,108.6,5.6
140,"Morris, Monte",WAS,43,22,21,48.1,43.0,90.5,47.5,11.8,31.3,37.5,16.8,21.3,78.9,10.4,32.5,43.0,24.7,11.2,6.7,4.5,5.0,19.4,18.6,114.5,-3.0
140,"Powell, Norman",LAC,43,23,20,47.6,40.8,87.9,46.4,12.2,34.5,35.4,18.4,24.6,75.0,11.4,32.6,44.0,22.4,12.9,8.2,5.3,5.0,20.2,21.1,112.3,4.3
140,"Roddy, David",MEM,43,28,15,46.2,40.2,88.4,45.4,13.1,36.8,35.6,17.4,22.6,77.0,11.7,31.5,43.3,26.0,14.0,7.1,4.6,5.5,20.4,18.3,110.9,3.0
140,"Turner, Myles",IND,43,21,22,47.1,41.2,87.6,47.1,12.3,32.2,38.1,18.5,23.0,80.4,12.0,33.5,45.5,25.0,14.7,6.7,4.4,6.0,19.0,19.5,113.2,-1.3
140,"VanVleet, Fred",TOR,43,19,24,49.0,40.9,82.6,49.5,12.5,33.3,37.6,19.1,24.2,79.1,9.1,34.6,43.8,25.6,16.3,5.4,4.1,4.9,20.9,20.3,113.5,-1.0
159,"Adams, Steven",MEM,42,28,14,47.3,39.9,88.7,45.0,12.6,34.8,36.2,16.1,20.5,78.3,9.9,29.9,39.9,26.1,13.3,6.8,5.2,5.6,22.9,18.2,108.6,-10.1
159,"Anderson, Kyle",MIN,42,22,20,47.1,39.8,85.2,46.7,12.0,33.1,36.2,18.8,25.1,75.2,11.9,31.7,43.6,23.2,16.8,7.4,3.9,5.2,20.9,21.3,110.5,-3.0
159,"Beverley, Patrick",LAL,42,20,22,47.2,43.2,89.5,48.3,12.5,34.7,36.1,16.2,21.5,75.5,10.7,34.0,44.7,25.3,12.8,7.6,5.4,4.0,20.9,18.3,115.2,4.0
159,"Biyombo, Bismack",PHX,42,24,18,48.8,38.6,89.1,43.3,11.4,31.6,36.1,19.2,25.4,75.6,12.9,32.9,45.8,22.7,15.1,6.7,4.8,7.3,21.2,20.3,107.8,-6.2
159,"Kispert, Corey",WAS,42,20,22,47.4,42.1,90.4,46.5,10.4,30.9,33.6,17.5,21.4,81.6,10.6,33.5,44.0,23.2,11.4,6.7,4.8,4.6,18.6,18.8,112.0,1.1
159,"Koloko, Christian",TOR,42,19,23,47.6,36.2,80.2,45.1,11.6,34.1,34.0,20.7,26.2,78.9,9.9,32.3,42.3,24.0,18.3,6.4,4.7,6.4,21.4,22.7,104.7,-8.2
159,"Lowry, Kyle",MIA,42,21,21,49.2,40.5,84.3,48.1,13.5,36.5,36.8,16.5,21.6,76.5,8.7,35.0,43.7,26.4,16.8,6.2,4.5,3.0,21.0,19.3,110.9,-0.3
159,"Mitchell, Donovan",CLE,42,27,15,49.4,39.2,84.0,46.7,12.4,32.3,38.4,17.1,22.2,76.7,8.2,31.6,39.8,23.0,14.9,7.5,4.1,3.9,20.0,19.3,107.9,-6.1
159,"Morant, Ja",MEM,42,28,14,46.9,39.2,87.6,44.7,12.0,34.1,35.1,18.2,23.2,78.6,10.4,30.7,41.1,25.3,14.0,7.0,5.4,5.6,23.4,19.3,108.5,-7.4
159,"Murray, Jamal",DEN,42,29,13,48.3,42.3,87.1,48.6,11.6,32.7,35.5,16.3,21.4,76.1,9.9,30.4,40.2,25.6,14.0,7.0,4.3,4.4,20.1,17.9,112.5,-6.6
159,"Poeltl, Jakob",SAS,42,11,31,47.5,46.7,88.7,52.7,12.6,29.4,43.0,14.2,18.8,75.5,9.8,32.2,42.0,27.2,14.0,8.6,5.0,4.3,18.7,17.8,120.2,10.0
159,"Porzingis, Kristaps",WAS,42,18,24,48.2,41.9,91.1,46.0,11.6,32.6,35.5,17.8,22.6,78.7,10.3,32.7,42.9,23.7,10.9,7.1,4.5,5.5,19.7,19.6,113.2,-1.9
159,"Ross, Terrence",ORL,42,16,26,48.1,40.8,87.1,46.9,11.6,36.4,31.9,19.4,24.0,80.9,10.0,33.2,43.2,25.1,13.6,7.7,4.2,4.6,20.2,21.5,112.7,2.1
159,"Siakam, Pascal",TOR,42,18,24,48.9,40.8,83.2,49.0,12.8,33.2,38.6,19.1,24.2,79.0,9.0,33.9,42.9,26.0,16.2,5.5,4.1,5.2,21.3,20.8,113.5,-2.7
159,"Sumner, Edmond",BKN,42,27,15,46.5,38.5,84.4,45.7,12.1,31.4,38.5,19.8,26.7,74.2,10.3,30.4,40.8,22.5,15.2,7.4,4.4,6.1,19.4,21.9,109.0,-1.5
159,"Wood, Christian",DAL,42,23,19,49.9,41.5,87.2,47.6,12.4,33.3,37.1,18.9,24.8,76.5,10.1,33.9,44.1,24.7,13.3,6.7,3.8,5.0,24.0,21.5,114.4,-0.8
175,"Gabriel, Wenyen",LAL,41,20,21,46.6,40.9,90.0,45.4,13.8,35.2,39.2,16.9,22.6,74.9,11.5,31.0,42.4,23.8,13.1,6.2,5.2,4.3,21.6,18.3,112.5,1.0
175,"Horton-Tucker, Talen",UTA,41,21,20,45.9,38.6,85.4,45.1,11.6,32.6,35.5,18.4,23.7,77.8,10.0,33.0,42.9,21.2,13.2,6.6,5.5,5.7,20.7,20.2,107.1,-2.4
175,"Hunter, De'Andre",ATL,41,23,18,46.8,41.3,87.4,47.3,11.0,32.1,34.3,18.6,23.1,80.7,10.4,33.6,44.0,24.3,13.6,7.1,5.0,4.7,20.9,18.5,112.3,-1.2
175,"Hyland, Bones",DEN,41,27,14,48.7,43.5,86.9,50.0,13.5,35.7,37.9,18.6,24.5,75.9,10.2,32.5,42.7,27.8,13.2,7.5,4.2,4.0,19.8,20.8,119.1,8.1
175,"Joe, Isaiah",OKC,41,20,21,45.4,35.2,78.7,44.7,10.8,33.2,32.5,22.0,27.5,79.7,12.0,30.7,42.7,21.7,17.1,6.5,3.5,3.6,22.1,20.9,103.1,-16.6
175,"Lamb, Anthony",GSW,41,23,18,46.4,39.9,84.3,47.4,12.6,34.4,36.7,19.6,24.7,79.2,9.3,30.8,40.1,24.6,14.0,8.6,4.2,3.2,17.5,21.0,112.0,2.0
175,"Love, Kevin",CLE,41,24,17,47.9,39.4,82.8,47.5,11.2,31.5,35.4,17.8,22.8,77.7,9.2,31.7,40.9,22.1,15.2,7.5,4.0,3.6,23.6,19.0,107.7,-4.8
175,"Martin, Caleb",MIA,41,22,19,48.6,39.8,83.6,47.6,12.2,35.5,34.3,15.3,19.4,78.6,8.4,33.9,42.3,25.1,17.5,7.1,4.2,3.1,19.6,18.2,107.1,-2.2
175,"Nance Jr., Larry",NOP,41,20,21,47.4,38.8,82.1,47.3,11.8,34.6,34.1,17.3,22.1,78.3,8.8,31.4,40.2,22.5,18.0,6.5,4.5,4.1,20.2,20.6,106.8,-5.2
175,"Rivers, Austin",MIN,41,21,20,47.1,42.2,85.7,49.2,12.6,33.2,37.9,19.7,25.9,76.2,11.5,31.9,43.5,24.2,16.1,8.1,4.7,4.3,18.9,21.0,116.7,6.8
175,"Rozier, Terry",CHA,41,12,29,47.0,42.1,85.3,49.3,12.0,32.9,36.5,19.1,23.6,80.8,9.7,34.5,44.1,25.5,14.3,6.2,5.7,4.5,18.9,20.1,115.2,5.1
175,"Smart, Marcus",BOS,41,30,11,47.6,41.8,88.9,47.0,11.8,32.7,36.0,16.2,20.6,78.6,9.4,34.2,43.6,23.0,13.1,5.8,3.8,4.9,19.7,19.0,111.7,-6.3
175,"Stewart, Isaiah",DET,41,10,31,47.3,42.9,87.8,48.9,12.7,34.5,36.8,18.2,22.8,80.0,10.6,32.9,43.5,24.5,12.6,7.0,5.4,3.0,20.7,20.2,116.7,6.5
175,"White, Coby",CHI,41,20,21,46.7,40.2,85.6,47.0,13.1,36.9,35.5,19.3,24.2,79.4,10.4,33.3,43.7,25.9,14.3,5.8,3.9,3.9,19.3,20.0,112.8,-0.5
175,"Williams, Kenrich",OKC,41,21,20,47.6,38.6,83.3,46.4,10.4,32.8,31.8,22.9,28.9,79.2,11.0,33.0,44.0,23.2,16.9,6.9,5.0,4.5,19.9,23.7,110.6,-2.1
175,"Young, Thaddeus",TOR,41,16,25,48.4,41.5,81.7,50.7,13.3,36.5,36.3,18.9,23.5,80.6,9.4,32.9,42.3,27.2,17.0,6.8,4.3,4.3,20.2,20.5,115.1,4.8
191,"Collins, Zach",SAS,40,13,27,46.2,43.1,88.2,48.8,11.4,31.3,36.5,20.4,26.1,77.9,11.8,31.7,43.5,23.8,12.1,8.2,5.2,3.4,18.1,21.6,117.9,10.4
191,"Conley, Mike",UTA,40,21,19,48.0,43.9,87.6,50.1,11.3,31.1,36.4,17.4,21.9,79.5,9.9,31.6,41.5,23.5,13.8,7.0,4.9,3.6,20.4,20.1,116.5,-1.8
191,"DiVincenzo, Donte",GSW,40,24,16,45.8,39.4,84.1,46.8,11.6,33.8,34.4,19.0,24.4,77.9,9.5,30.8,40.3,23.5,14.6,6.9,4.7,3.5,18.9,21.1,109.4,-3.2
191,"Grimes, Quentin",NYK,40,21,19,49.2,40.4,87.6,46.1,13.4,37.7,35.5,19.1,24.3,78.5,9.8,32.4,42.3,25.1,12.6,5.6,4.7,4.0,21.9,19.1,113.3,-4.2
191,"Haliburton, Tyrese",IND,40,22,18,46.9,41.0,87.1,47.0,11.7,32.3,36.2,20.8,25.0,83.3,12.4,33.6,46.0,24.5,14.5,7.1,4.5,5.7,18.1,20.4,114.5,0.0
191,"Horford, Al",BOS,40,28,12,47.8,42.6,90.4,47.1,11.5,32.5,35.4,15.1,19.5,77.7,9.5,34.4,43.8,23.1,12.0,6.3,3.4,5.5,19.2,18.9,111.8,-5.7
191,"James, LeBron",LAL,40,19,21,46.5,41.8,87.6,47.8,11.9,34.3,34.7,16.7,22.0,75.9,9.7,32.1,41.8,24.6,12.6,7.1,5.4,4.3,20.4,17.8,112.3,-2.9
191,"Knox II, Kevin",DET,40,8,32,46.3,39.9,83.4,47.9,11.6,32.6,35.6,20.5,26.7,76.8,10.3,33.4,43.6,22.7,15.2,7.0,5.5,3.7,22.3,23.2,111.9,7.2
191,"Nnaji, Zeke",DEN,40,26,14,49.1,39.0,85.1,45.8,8.9,30.8,28.8,21.1,28.2,74.8,11.0,32.8,43.8,22.4,14.4,6.8,5.0,5.0,17.7,24.2,107.9,5.1
191,"Olynyk, Kelly",UTA,40,19,21,47.9,43.6,89.4,48.8,11.1,31.1,35.8,17.9,22.6,79.1,11.6,30.7,42.3,23.5,13.9,8.2,4.8,4.2,21.9,20.6,116.2,0.4
